"LocationDesc","Topic","Stratification1","DataValue"
"Pennsylvania","Asthma","Female",156
"Pennsylvania","Asthma","Hispanic",0
"Pennsylvania","Asthma","Male",99
"Pennsylvania","Asthma","Overall",255
"Pennsylvania","Asthma","White, non-Hispanic",166
"Pennsylvania","Cardiovascular Disease","American Indian or Alaska Native",0
"Pennsylvania","Cardiovascular Disease","Asian or Pacific Islander",1956
"Pennsylvania","Cardiovascular Disease","Black, non-Hispanic",21725
"Pennsylvania","Cardiovascular Disease","Female",115557
"Pennsylvania","Cardiovascular Disease","Hispanic",3802
"Pennsylvania","Cardiovascular Disease","Male",117827
"Pennsylvania","Cardiovascular Disease","Overall",233384
"Pennsylvania","Cardiovascular Disease","White, non-Hispanic",205342
"Pennsylvania","Chronic Kidney Disease","American Indian or Alaska Native",0
"Pennsylvania","Chronic Kidney Disease","Asian or Pacific Islander",199
"Pennsylvania","Chronic Kidney Disease","Black, non-Hispanic",2225
"Pennsylvania","Chronic Kidney Disease","Female",10589
"Pennsylvania","Chronic Kidney Disease","Hispanic",524
"Pennsylvania","Chronic Kidney Disease","Male",11498
"Pennsylvania","Chronic Kidney Disease","Overall",22087
"Pennsylvania","Chronic Kidney Disease","White, non-Hispanic",19090
"Pennsylvania","Chronic Obstructive Pulmonary Disease","American Indian or Alaska Native",0
"Pennsylvania","Chronic Obstructive Pulmonary Disease","Asian or Pacific Islander",169
"Pennsylvania","Chronic Obstructive Pulmonary Disease","Black, non-Hispanic",2463
"Pennsylvania","Chronic Obstructive Pulmonary Disease","Female",18824
"Pennsylvania","Chronic Obstructive Pulmonary Disease","Hispanic",426
"Pennsylvania","Chronic Obstructive Pulmonary Disease","Male",18374
"Pennsylvania","Chronic Obstructive Pulmonary Disease","Overall",37198
"Pennsylvania","Chronic Obstructive Pulmonary Disease","White, non-Hispanic",34026
"Pennsylvania","Diabetes","American Indian or Alaska Native",0
"Pennsylvania","Diabetes","Asian or Pacific Islander",352
"Pennsylvania","Diabetes","Black, non-Hispanic",3603
"Pennsylvania","Diabetes","Female",15627
"Pennsylvania","Diabetes","Hispanic",914
"Pennsylvania","Diabetes","Male",18638
"Pennsylvania","Diabetes","Overall",23090
"Pennsylvania","Diabetes","White, non-Hispanic",29314
"Pennsylvania","Overarching Conditions","American Indian or Alaska Native",0
"Pennsylvania","Overarching Conditions","Asian or Pacific Islander",474
"Pennsylvania","Overarching Conditions","Black, non-Hispanic",6933
"Pennsylvania","Overarching Conditions","Female",17560
"Pennsylvania","Overarching Conditions","Hispanic",1675
"Pennsylvania","Overarching Conditions","Male",27487
"Pennsylvania","Overarching Conditions","Overall",45047
"Pennsylvania","Overarching Conditions","White, non-Hispanic",35769
"Rhode Island","Alcohol","American Indian or Alaska Native",0
"Rhode Island","Alcohol","Asian or Pacific Islander",0
"Rhode Island","Alcohol","Black, non-Hispanic",0
"Rhode Island","Alcohol","Female",103
"Rhode Island","Alcohol","Hispanic",0
"Rhode Island","Alcohol","Male",205
"Rhode Island","Alcohol","Overall",308
"Rhode Island","Alcohol","White, non-Hispanic",279
"Rhode Island","Asthma","American Indian or Alaska Native",0
"Rhode Island","Asthma","Asian or Pacific Islander",0
"Rhode Island","Asthma","Black, non-Hispanic",0
"Rhode Island","Asthma","Female",0
"Rhode Island","Asthma","Hispanic",0
"Rhode Island","Asthma","Male",0
"Rhode Island","Asthma","Overall",0
"Rhode Island","Asthma","White, non-Hispanic",0
"Rhode Island","Cardiovascular Disease","American Indian or Alaska Native",0
"Rhode Island","Cardiovascular Disease","Asian or Pacific Islander",101
"Rhode Island","Cardiovascular Disease","Black, non-Hispanic",539
"Rhode Island","Cardiovascular Disease","Female",8859
"Rhode Island","Cardiovascular Disease","Hispanic",439
"Rhode Island","Cardiovascular Disease","Male",8933
"Rhode Island","Cardiovascular Disease","Overall",17792
"Rhode Island","Cardiovascular Disease","White, non-Hispanic",16514
"Rhode Island","Chronic Kidney Disease","American Indian or Alaska Native",0
"Rhode Island","Chronic Kidney Disease","Asian or Pacific Islander",0
"Rhode Island","Chronic Kidney Disease","Black, non-Hispanic",80
"Rhode Island","Chronic Kidney Disease","Female",820
"Rhode Island","Chronic Kidney Disease","Hispanic",63
"Rhode Island","Chronic Kidney Disease","Male",857
"Rhode Island","Chronic Kidney Disease","Overall",1677
"Rhode Island","Chronic Kidney Disease","White, non-Hispanic",1496
"Rhode Island","Chronic Obstructive Pulmonary Disease","American Indian or Alaska Native",0
"Rhode Island","Chronic Obstructive Pulmonary Disease","Asian or Pacific Islander",0
"Rhode Island","Chronic Obstructive Pulmonary Disease","Black, non-Hispanic",51
"Rhode Island","Chronic Obstructive Pulmonary Disease","Female",1786
"Rhode Island","Chronic Obstructive Pulmonary Disease","Hispanic",21
"Rhode Island","Chronic Obstructive Pulmonary Disease","Male",1558
"Rhode Island","Chronic Obstructive Pulmonary Disease","Overall",3344
"Rhode Island","Chronic Obstructive Pulmonary Disease","White, non-Hispanic",3200
"Rhode Island","Diabetes","American Indian or Alaska Native",0
"Rhode Island","Diabetes","Asian or Pacific Islander",20
"Rhode Island","Diabetes","Black, non-Hispanic",158
"Rhode Island","Diabetes","Female",1340
"Rhode Island","Diabetes","Hispanic",144
"Rhode Island","Diabetes","Male",1597
"Rhode Island","Diabetes","Overall",1939
"Rhode Island","Diabetes","White, non-Hispanic",2553
"Rhode Island","Overarching Conditions","American Indian or Alaska Native",0
"Rhode Island","Overarching Conditions","Asian or Pacific Islander",0
"Rhode Island","Overarching Conditions","Black, non-Hispanic",208
"Rhode Island","Overarching Conditions","Female",1214
"Rhode Island","Overarching Conditions","Hispanic",181
"Rhode Island","Overarching Conditions","Male",1957
"Rhode Island","Overarching Conditions","Overall",3171
"Rhode Island","Overarching Conditions","White, non-Hispanic",2725
"South Carolina","Alcohol","American Indian or Alaska Native",0
"South Carolina","Alcohol","Asian or Pacific Islander",0
"South Carolina","Alcohol","Black, non-Hispanic",269
"South Carolina","Alcohol","Female",572
"South Carolina","Alcohol","Hispanic",20
"South Carolina","Alcohol","Male",1045
"South Carolina","Alcohol","Overall",1617
"South Carolina","Alcohol","White, non-Hispanic",1300
"South Carolina","Asthma","American Indian or Alaska Native",0
"South Carolina","Asthma","Asian or Pacific Islander",0
"South Carolina","Asthma","Black, non-Hispanic",25
"South Carolina","Asthma","Female",66
"South Carolina","Asthma","Hispanic",0
"South Carolina","Asthma","Male",28
"South Carolina","Asthma","Overall",110
"South Carolina","Asthma","White, non-Hispanic",64
"South Carolina","Cardiovascular Disease","American Indian or Alaska Native",40
"South Carolina","Cardiovascular Disease","Asian or Pacific Islander",433
"South Carolina","Cardiovascular Disease","Black, non-Hispanic",20692
"South Carolina","Cardiovascular Disease","Female",36735
"South Carolina","Cardiovascular Disease","Hispanic",690
"South Carolina","Cardiovascular Disease","Male",42899
"South Carolina","Cardiovascular Disease","Overall",79634
"South Carolina","Cardiovascular Disease","White, non-Hispanic",57709
"South Carolina","Chronic Kidney Disease","American Indian or Alaska Native",0
"South Carolina","Chronic Kidney Disease","Asian or Pacific Islander",60
"South Carolina","Chronic Kidney Disease","Black, non-Hispanic",3319
"South Carolina","Chronic Kidney Disease","Female",4682
"South Carolina","Chronic Kidney Disease","Hispanic",102
"South Carolina","Chronic Kidney Disease","Male",5105
"South Carolina","Chronic Kidney Disease","Overall",9787
"South Carolina","Chronic Kidney Disease","White, non-Hispanic",6288
"South Carolina","Chronic Obstructive Pulmonary Disease","American Indian or Alaska Native",0
"South Carolina","Chronic Obstructive Pulmonary Disease","Asian or Pacific Islander",0
"South Carolina","Chronic Obstructive Pulmonary Disease","Black, non-Hispanic",2354
"South Carolina","Chronic Obstructive Pulmonary Disease","Female",8557
"South Carolina","Chronic Obstructive Pulmonary Disease","Hispanic",44
"South Carolina","Chronic Obstructive Pulmonary Disease","Male",8784
"South Carolina","Chronic Obstructive Pulmonary Disease","Overall",17341
"South Carolina","Chronic Obstructive Pulmonary Disease","White, non-Hispanic",14862
"South Carolina","Diabetes","American Indian or Alaska Native",0
"South Carolina","Diabetes","Asian or Pacific Islander",74
"South Carolina","Diabetes","Black, non-Hispanic",5061
"South Carolina","Diabetes","Female",6784
"South Carolina","Diabetes","Hispanic",172
"South Carolina","Diabetes","Male",8067
"South Carolina","Diabetes","Overall",10080
"South Carolina","Diabetes","White, non-Hispanic",9520
"South Carolina","Overarching Conditions","American Indian or Alaska Native",47
"South Carolina","Overarching Conditions","Asian or Pacific Islander",123
"South Carolina","Overarching Conditions","Black, non-Hispanic",7023
"South Carolina","Overarching Conditions","Female",8432
"South Carolina","Overarching Conditions","Hispanic",287
"South Carolina","Overarching Conditions","Male",12917
"South Carolina","Overarching Conditions","Overall",21349
"South Carolina","Overarching Conditions","White, non-Hispanic",13868
"South Dakota","Alcohol","American Indian or Alaska Native",147
"South Dakota","Alcohol","Asian or Pacific Islander",0
"South Dakota","Alcohol","Black, non-Hispanic",0
"South Dakota","Alcohol","Female",148
"South Dakota","Alcohol","Hispanic",0
"South Dakota","Alcohol","Male",192
"South Dakota","Alcohol","Overall",340
"South Dakota","Alcohol","White, non-Hispanic",184
"South Dakota","Asthma","American Indian or Alaska Native",0
"South Dakota","Asthma","Asian or Pacific Islander",0
"South Dakota","Asthma","Black, non-Hispanic",0
"South Dakota","Asthma","Female",0
"South Dakota","Asthma","Hispanic",0
"South Dakota","Asthma","Male",0
"South Dakota","Asthma","Overall",0
"South Dakota","Asthma","White, non-Hispanic",0
"South Dakota","Cardiovascular Disease","American Indian or Alaska Native",826
"South Dakota","Cardiovascular Disease","Asian or Pacific Islander",0
"South Dakota","Cardiovascular Disease","Black, non-Hispanic",0
"South Dakota","Cardiovascular Disease","Female",6611
"South Dakota","Cardiovascular Disease","Hispanic",0
"South Dakota","Cardiovascular Disease","Male",7586
"South Dakota","Cardiovascular Disease","Overall",14197
"South Dakota","Cardiovascular Disease","White, non-Hispanic",13128
"South Dakota","Chronic Kidney Disease","American Indian or Alaska Native",177
"South Dakota","Chronic Kidney Disease","Asian or Pacific Islander",0
"South Dakota","Chronic Kidney Disease","Black, non-Hispanic",0
"South Dakota","Chronic Kidney Disease","Female",720
"South Dakota","Chronic Kidney Disease","Hispanic",0
"South Dakota","Chronic Kidney Disease","Male",818
"South Dakota","Chronic Kidney Disease","Overall",1538
"South Dakota","Chronic Kidney Disease","White, non-Hispanic",1334
"South Dakota","Chronic Obstructive Pulmonary Disease","American Indian or Alaska Native",163
"South Dakota","Chronic Obstructive Pulmonary Disease","Asian or Pacific Islander",0
"South Dakota","Chronic Obstructive Pulmonary Disease","Black, non-Hispanic",0
"South Dakota","Chronic Obstructive Pulmonary Disease","Female",1419
"South Dakota","Chronic Obstructive Pulmonary Disease","Hispanic",0
"South Dakota","Chronic Obstructive Pulmonary Disease","Male",1752
"South Dakota","Chronic Obstructive Pulmonary Disease","Overall",3171
"South Dakota","Chronic Obstructive Pulmonary Disease","White, non-Hispanic",2985
"South Dakota","Diabetes","American Indian or Alaska Native",432
"South Dakota","Diabetes","Asian or Pacific Islander",0
"South Dakota","Diabetes","Black, non-Hispanic",0
"South Dakota","Diabetes","Female",1373
"South Dakota","Diabetes","Hispanic",0
"South Dakota","Diabetes","Male",1668
"South Dakota","Diabetes","Overall",2036
"South Dakota","Diabetes","White, non-Hispanic",2540
"South Dakota","Overarching Conditions","American Indian or Alaska Native",487
"South Dakota","Overarching Conditions","Asian or Pacific Islander",0
"South Dakota","Overarching Conditions","Black, non-Hispanic",22
"South Dakota","Overarching Conditions","Female",1026
"South Dakota","Overarching Conditions","Hispanic",0
"South Dakota","Overarching Conditions","Male",1682
"South Dakota","Overarching Conditions","Overall",2708
"South Dakota","Overarching Conditions","White, non-Hispanic",2145
"Tennessee","Alcohol","American Indian or Alaska Native",0
"Tennessee","Alcohol","Asian or Pacific Islander",0
"Tennessee","Alcohol","Black, non-Hispanic",186
"Tennessee","Alcohol","Female",756
"Tennessee","Alcohol","Hispanic",0
"Tennessee","Alcohol","Male",1460
"Tennessee","Alcohol","Overall",2216
"Tennessee","Alcohol","White, non-Hispanic",1983
"Tennessee","Asthma","American Indian or Alaska Native",0
"Tennessee","Asthma","Asian or Pacific Islander",0
"Tennessee","Asthma","Black, non-Hispanic",61
"Tennessee","Asthma","Female",88
"Tennessee","Asthma","Hispanic",0
"Tennessee","Asthma","Male",59
"Tennessee","Asthma","Overall",147
"Tennessee","Asthma","White, non-Hispanic",84
"Tennessee","Cardiovascular Disease","American Indian or Alaska Native",0
"Tennessee","Cardiovascular Disease","Asian or Pacific Islander",606
"Tennessee","Cardiovascular Disease","Black, non-Hispanic",16790
"Tennessee","Cardiovascular Disease","Female",55685
"Tennessee","Cardiovascular Disease","Hispanic",740
"Tennessee","Cardiovascular Disease","Male",64843
"Tennessee","Cardiovascular Disease","Overall",120528
"Tennessee","Cardiovascular Disease","White, non-Hispanic",102132
"Tennessee","Chronic Kidney Disease","American Indian or Alaska Native",0
"Tennessee","Chronic Kidney Disease","Asian or Pacific Islander",58
"Tennessee","Chronic Kidney Disease","Black, non-Hispanic",1879
"Tennessee","Chronic Kidney Disease","Female",5106
"Tennessee","Chronic Kidney Disease","Hispanic",84
"Tennessee","Chronic Kidney Disease","Male",5741
"Tennessee","Chronic Kidney Disease","Overall",10847
"Tennessee","Chronic Kidney Disease","White, non-Hispanic",8798
"Tennessee","Chronic Obstructive Pulmonary Disease","American Indian or Alaska Native",0
"Tennessee","Chronic Obstructive Pulmonary Disease","Asian or Pacific Islander",0
"Tennessee","Chronic Obstructive Pulmonary Disease","Black, non-Hispanic",2040
"Tennessee","Chronic Obstructive Pulmonary Disease","Female",13979
"Tennessee","Chronic Obstructive Pulmonary Disease","Hispanic",82
"Tennessee","Chronic Obstructive Pulmonary Disease","Male",13629
"Tennessee","Chronic Obstructive Pulmonary Disease","Overall",27608
"Tennessee","Chronic Obstructive Pulmonary Disease","White, non-Hispanic",25359
"Tennessee","Diabetes","American Indian or Alaska Native",0
"Tennessee","Diabetes","Asian or Pacific Islander",108
"Tennessee","Diabetes","Black, non-Hispanic",3801
"Tennessee","Diabetes","Female",9692
"Tennessee","Diabetes","Hispanic",173
"Tennessee","Diabetes","Male",11728
"Tennessee","Diabetes","Overall",14684
"Tennessee","Diabetes","White, non-Hispanic",17271
"Tennessee","Overarching Conditions","American Indian or Alaska Native",51
"Tennessee","Overarching Conditions","Asian or Pacific Islander",169
"Tennessee","Overarching Conditions","Black, non-Hispanic",5968
"Tennessee","Overarching Conditions","Female",12640
"Tennessee","Overarching Conditions","Hispanic",381
"Tennessee","Overarching Conditions","Male",18879
"Tennessee","Overarching Conditions","Overall",31519
"Tennessee","Overarching Conditions","White, non-Hispanic",24851
"Texas","Alcohol","American Indian or Alaska Native",0
"Texas","Alcohol","Asian or Pacific Islander",90
"Texas","Alcohol","Black, non-Hispanic",577
"Texas","Alcohol","Female",2959
"Texas","Alcohol","Hispanic",3381
"Texas","Alcohol","Male",5554
"Texas","Alcohol","Overall",8513
"Texas","Alcohol","White, non-Hispanic",4416
"Texas","Asthma","American Indian or Alaska Native",0
"Texas","Asthma","Asian or Pacific Islander",0
"Texas","Asthma","Black, non-Hispanic",122
"Texas","Asthma","Female",251
"Texas","Asthma","Hispanic",77
"Texas","Asthma","Male",169
"Texas","Asthma","Overall",420
"Texas","Asthma","White, non-Hispanic",203
"Texas","Cardiovascular Disease","American Indian or Alaska Native",443
"Texas","Cardiovascular Disease","Asian or Pacific Islander",6507
"Texas","Cardiovascular Disease","Black, non-Hispanic",44307
"Texas","Cardiovascular Disease","Female",157010
"Texas","Cardiovascular Disease","Hispanic",67591
"Texas","Cardiovascular Disease","Male",186920
"Texas","Cardiovascular Disease","Overall",343930
"Texas","Cardiovascular Disease","White, non-Hispanic",224324
"Texas","Chronic Kidney Disease","American Indian or Alaska Native",63
"Texas","Chronic Kidney Disease","Asian or Pacific Islander",895
"Texas","Chronic Kidney Disease","Black, non-Hispanic",6227
"Texas","Chronic Kidney Disease","Female",18382
"Texas","Chronic Kidney Disease","Hispanic",10769
"Texas","Chronic Kidney Disease","Male",21578
"Texas","Chronic Kidney Disease","Overall",39960
"Texas","Chronic Kidney Disease","White, non-Hispanic",21938
"Texas","Chronic Obstructive Pulmonary Disease","American Indian or Alaska Native",70
"Texas","Chronic Obstructive Pulmonary Disease","Asian or Pacific Islander",503
"Texas","Chronic Obstructive Pulmonary Disease","Black, non-Hispanic",5463
"Texas","Chronic Obstructive Pulmonary Disease","Female",32550
"Texas","Chronic Obstructive Pulmonary Disease","Hispanic",6559
"Texas","Chronic Obstructive Pulmonary Disease","Male",32932
"Texas","Chronic Obstructive Pulmonary Disease","Overall",65482
"Texas","Chronic Obstructive Pulmonary Disease","White, non-Hispanic",52683
"Texas","Diabetes","American Indian or Alaska Native",121
"Texas","Diabetes","Asian or Pacific Islander",1452
"Texas","Diabetes","Black, non-Hispanic",10374
"Texas","Diabetes","Female",31635
"Texas","Diabetes","Hispanic",21518
"Texas","Diabetes","Male",38972
"Texas","Diabetes","Overall",47972
"Texas","Diabetes","White, non-Hispanic",36976
"Texas","Overarching Conditions","American Indian or Alaska Native",181
"Texas","Overarching Conditions","Asian or Pacific Islander",1757
"Texas","Overarching Conditions","Black, non-Hispanic",15043
"Texas","Overarching Conditions","Female",33107
"Texas","Overarching Conditions","Hispanic",22036
"Texas","Overarching Conditions","Male",53014
"Texas","Overarching Conditions","Overall",86121
"Texas","Overarching Conditions","White, non-Hispanic",46846
"Utah","Alcohol","American Indian or Alaska Native",0
"Utah","Alcohol","Asian or Pacific Islander",0
"Utah","Alcohol","Black, non-Hispanic",0
"Utah","Alcohol","Female",203
"Utah","Alcohol","Hispanic",65
"Utah","Alcohol","Male",345
"Utah","Alcohol","Overall",548
"Utah","Alcohol","White, non-Hispanic",446
"Utah","Asthma","American Indian or Alaska Native",0
"Utah","Asthma","Asian or Pacific Islander",0
"Utah","Asthma","Black, non-Hispanic",0
"Utah","Asthma","Female",0
"Utah","Asthma","Hispanic",0
"Utah","Asthma","Male",0
"Utah","Asthma","Overall",55
"Utah","Asthma","White, non-Hispanic",47
"Utah","Cardiovascular Disease","American Indian or Alaska Native",159
"Utah","Cardiovascular Disease","Asian or Pacific Islander",582
"Utah","Cardiovascular Disease","Black, non-Hispanic",179
"Utah","Cardiovascular Disease","Female",13741
"Utah","Cardiovascular Disease","Hispanic",1103
"Utah","Cardiovascular Disease","Male",14798
"Utah","Cardiovascular Disease","Overall",28539
"Utah","Cardiovascular Disease","White, non-Hispanic",26416
"Utah","Chronic Kidney Disease","American Indian or Alaska Native",62
"Utah","Chronic Kidney Disease","Asian or Pacific Islander",92
"Utah","Chronic Kidney Disease","Black, non-Hispanic",0
"Utah","Chronic Kidney Disease","Female",1509
"Utah","Chronic Kidney Disease","Hispanic",196
"Utah","Chronic Kidney Disease","Male",1690
"Utah","Chronic Kidney Disease","Overall",3199
"Utah","Chronic Kidney Disease","White, non-Hispanic",2821
"Utah","Chronic Obstructive Pulmonary Disease","American Indian or Alaska Native",0
"Utah","Chronic Obstructive Pulmonary Disease","Asian or Pacific Islander",0
"Utah","Chronic Obstructive Pulmonary Disease","Black, non-Hispanic",0
"Utah","Chronic Obstructive Pulmonary Disease","Female",2073
"Utah","Chronic Obstructive Pulmonary Disease","Hispanic",158
"Utah","Chronic Obstructive Pulmonary Disease","Male",2520
"Utah","Chronic Obstructive Pulmonary Disease","Overall",4593
"Utah","Chronic Obstructive Pulmonary Disease","White, non-Hispanic",4325
"Utah","Diabetes","American Indian or Alaska Native",130
"Utah","Diabetes","Asian or Pacific Islander",171
"Utah","Diabetes","Black, non-Hispanic",0
"Utah","Diabetes","Female",2202
"Utah","Diabetes","Hispanic",385
"Utah","Diabetes","Male",3066
"Utah","Diabetes","Overall",3609
"Utah","Diabetes","White, non-Hispanic",4531
"Utah","Overarching Conditions","American Indian or Alaska Native",142
"Utah","Overarching Conditions","Asian or Pacific Islander",170
"Utah","Overarching Conditions","Black, non-Hispanic",83
"Utah","Overarching Conditions","Female",2519
"Utah","Overarching Conditions","Hispanic",523
"Utah","Overarching Conditions","Male",3712
"Utah","Overarching Conditions","Overall",6231
"Utah","Overarching Conditions","White, non-Hispanic",5313
"Vermont","Alcohol","American Indian or Alaska Native",0
"Vermont","Alcohol","Asian or Pacific Islander",0
"Vermont","Alcohol","Black, non-Hispanic",0
"Vermont","Alcohol","Female",45
"Vermont","Alcohol","Hispanic",0
"Vermont","Alcohol","Male",94
"Vermont","Alcohol","Overall",139
"Vermont","Alcohol","White, non-Hispanic",136
"Vermont","Asthma","American Indian or Alaska Native",0
"Vermont","Asthma","Asian or Pacific Islander",0
"Vermont","Asthma","Black, non-Hispanic",0
"Vermont","Asthma","Female",0
"Vermont","Asthma","Hispanic",0
"Vermont","Asthma","Male",0
"Vermont","Asthma","Overall",0
"Vermont","Asthma","White, non-Hispanic",0
"Vermont","Cardiovascular Disease","American Indian or Alaska Native",0
"Vermont","Cardiovascular Disease","Asian or Pacific Islander",0
"Vermont","Cardiovascular Disease","Black, non-Hispanic",0
"Vermont","Cardiovascular Disease","Female",4660
"Vermont","Cardiovascular Disease","Hispanic",0
"Vermont","Cardiovascular Disease","Male",5427
"Vermont","Cardiovascular Disease","Overall",10087
"Vermont","Cardiovascular Disease","White, non-Hispanic",9931
"Vermont","Chronic Kidney Disease","American Indian or Alaska Native",0
"Vermont","Chronic Kidney Disease","Asian or Pacific Islander",0
"Vermont","Chronic Kidney Disease","Black, non-Hispanic",0
"Vermont","Chronic Kidney Disease","Female",340
"Vermont","Chronic Kidney Disease","Hispanic",0
"Vermont","Chronic Kidney Disease","Male",381
"Vermont","Chronic Kidney Disease","Overall",721
"Vermont","Chronic Kidney Disease","White, non-Hispanic",704
"Vermont","Chronic Obstructive Pulmonary Disease","American Indian or Alaska Native",0
"Vermont","Chronic Obstructive Pulmonary Disease","Asian or Pacific Islander",0
"Vermont","Chronic Obstructive Pulmonary Disease","Black, non-Hispanic",0
"Vermont","Chronic Obstructive Pulmonary Disease","Female",1168
"Vermont","Chronic Obstructive Pulmonary Disease","Hispanic",0
"Vermont","Chronic Obstructive Pulmonary Disease","Male",1155
"Vermont","Chronic Obstructive Pulmonary Disease","Overall",2323
"Vermont","Chronic Obstructive Pulmonary Disease","White, non-Hispanic",2302
"Vermont","Diabetes","American Indian or Alaska Native",0
"Vermont","Diabetes","Asian or Pacific Islander",0
"Vermont","Diabetes","Black, non-Hispanic",0
"Vermont","Diabetes","Female",971
"Vermont","Diabetes","Hispanic",0
"Vermont","Diabetes","Male",1313
"Vermont","Diabetes","Overall",1517
"Vermont","Diabetes","White, non-Hispanic",2243
"Vermont","Overarching Conditions","American Indian or Alaska Native",0
"Vermont","Overarching Conditions","Asian or Pacific Islander",0
"Vermont","Overarching Conditions","Black, non-Hispanic",0
"Vermont","Overarching Conditions","Female",741
"Vermont","Overarching Conditions","Hispanic",0
"Vermont","Overarching Conditions","Male",1226
"Vermont","Overarching Conditions","Overall",1967
"Vermont","Overarching Conditions","White, non-Hispanic",1912
"Virginia","Alcohol","American Indian or Alaska Native",0
"Virginia","Alcohol","Asian or Pacific Islander",20
"Virginia","Alcohol","Black, non-Hispanic",306
"Virginia","Alcohol","Female",685
"Virginia","Alcohol","Hispanic",71
"Virginia","Alcohol","Male",1296
"Virginia","Alcohol","Overall",1981
"Virginia","Alcohol","White, non-Hispanic",1552
"Virginia","Asthma","American Indian or Alaska Native",0
"Virginia","Asthma","Asian or Pacific Islander",0
"Virginia","Asthma","Black, non-Hispanic",80
"Virginia","Asthma","Female",122
"Virginia","Asthma","Hispanic",0
"Virginia","Asthma","Male",65
"Virginia","Asthma","Overall",187
"Virginia","Asthma","White, non-Hispanic",90
"Virginia","Cardiovascular Disease","American Indian or Alaska Native",148
"Virginia","Cardiovascular Disease","Asian or Pacific Islander",2461
"Virginia","Cardiovascular Disease","Black, non-Hispanic",22569
"Virginia","Cardiovascular Disease","Female",52458
"Virginia","Cardiovascular Disease","Hispanic",1757
"Virginia","Cardiovascular Disease","Male",57641
"Virginia","Cardiovascular Disease","Overall",110099
"Virginia","Cardiovascular Disease","White, non-Hispanic",82664
"Virginia","Chronic Kidney Disease","American Indian or Alaska Native",0
"Virginia","Chronic Kidney Disease","Asian or Pacific Islander",286
"Virginia","Chronic Kidney Disease","Black, non-Hispanic",2856
"Virginia","Chronic Kidney Disease","Female",5097
"Virginia","Chronic Kidney Disease","Hispanic",202
"Virginia","Chronic Kidney Disease","Male",5701
"Virginia","Chronic Kidney Disease","Overall",10798
"Virginia","Chronic Kidney Disease","White, non-Hispanic",7408
"Virginia","Chronic Obstructive Pulmonary Disease","American Indian or Alaska Native",0
"Virginia","Chronic Obstructive Pulmonary Disease","Asian or Pacific Islander",189
"Virginia","Chronic Obstructive Pulmonary Disease","Black, non-Hispanic",2535
"Virginia","Chronic Obstructive Pulmonary Disease","Female",10142
"Virginia","Chronic Obstructive Pulmonary Disease","Hispanic",109
"Virginia","Chronic Obstructive Pulmonary Disease","Male",9407
"Virginia","Chronic Obstructive Pulmonary Disease","Overall",19549
"Virginia","Chronic Obstructive Pulmonary Disease","White, non-Hispanic",16588
"Virginia","Diabetes","American Indian or Alaska Native",0
"Virginia","Diabetes","Asian or Pacific Islander",420
"Virginia","Diabetes","Black, non-Hispanic",4415
"Virginia","Diabetes","Female",7739
"Virginia","Diabetes","Hispanic",275
"Virginia","Diabetes","Male",9128
"Virginia","Diabetes","Overall",11410
"Virginia","Diabetes","White, non-Hispanic",11682
"Virginia","Overarching Conditions","American Indian or Alaska Native",52
"Virginia","Overarching Conditions","Asian or Pacific Islander",641
"Virginia","Overarching Conditions","Black, non-Hispanic",7156
"Virginia","Overarching Conditions","Female",10657
"Virginia","Overarching Conditions","Hispanic",715
"Virginia","Overarching Conditions","Male",15999
"Virginia","Overarching Conditions","Overall",26656
"Virginia","Overarching Conditions","White, non-Hispanic",17930
"Washington","Alcohol","American Indian or Alaska Native",107
"Washington","Alcohol","Asian or Pacific Islander",61
"Washington","Alcohol","Black, non-Hispanic",62
"Washington","Alcohol","Female",844
"Washington","Alcohol","Hispanic",164
"Washington","Alcohol","Male",1235
"Washington","Alcohol","Overall",2079
"Washington","Alcohol","White, non-Hispanic",1683
"Washington","Asthma","American Indian or Alaska Native",0
"Washington","Asthma","Asian or Pacific Islander",0
"Washington","Asthma","Black, non-Hispanic",0
"Washington","Asthma","Female",103
"Washington","Asthma","Hispanic",0
"Washington","Asthma","Male",65
"Washington","Asthma","Overall",168
"Washington","Asthma","White, non-Hispanic",128
"Washington","Cardiovascular Disease","American Indian or Alaska Native",1242
"Washington","Cardiovascular Disease","Asian or Pacific Islander",4396
"Washington","Cardiovascular Disease","Black, non-Hispanic",2856
"Washington","Cardiovascular Disease","Female",42403
"Washington","Cardiovascular Disease","Hispanic",2583
"Washington","Cardiovascular Disease","Male",50313
"Washington","Cardiovascular Disease","Overall",92716
"Washington","Cardiovascular Disease","White, non-Hispanic",81586
"Washington","Chronic Kidney Disease","American Indian or Alaska Native",173
"Washington","Chronic Kidney Disease","Asian or Pacific Islander",590
"Washington","Chronic Kidney Disease","Black, non-Hispanic",402
"Washington","Chronic Kidney Disease","Female",4548
"Washington","Chronic Kidney Disease","Hispanic",372
"Washington","Chronic Kidney Disease","Male",5179
"Washington","Chronic Kidney Disease","Overall",9727
"Washington","Chronic Kidney Disease","White, non-Hispanic",8186
"Washington","Chronic Obstructive Pulmonary Disease","American Indian or Alaska Native",271
"Washington","Chronic Obstructive Pulmonary Disease","Asian or Pacific Islander",383
"Washington","Chronic Obstructive Pulmonary Disease","Black, non-Hispanic",355
"Washington","Chronic Obstructive Pulmonary Disease","Female",9014
